Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,CLTV,Dependents,Device Protection Plan,Internet Service,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Online Backup,Online Security,Paperless Billing,Partner,Phone Service,Premium Tech Support,Referred a Friend,Satisfaction Score,Senior Citizen,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Under 30,Unlimited Data,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Gender_Female,Gender_Male,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Churn
21.0,27.0,34.58,5371.0,1.0,1.0,1.0,1.0,91.8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,64.0,5960.5,0.0,2213.12,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
21.0,41.0,15.35,6114.0,0.0,0.0,1.0,1.0,86.4,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,72.0,6058.95,0.0,1105.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
55.0,3.0,33.18,3924.0,0.0,1.0,1.0,0.0,94.15,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,46.0,4408.45,0.0,1526.28,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
51.0,0.0,35.2,4882.0,1.0,0.0,0.0,1.0,20.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,43.0,817.95,0.0,1513.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
73.0,10.0,33.68,6202.0,0.0,1.0,1.0,1.0,77.35,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,72.0,5396.25,0.0,2424.96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
43.0,0.0,44.86,4408.0,0.0,0.0,0.0,1.0,19.9,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,57.0,1115.6,0.0,2557.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
51.0,16.0,0.0,3099.0,0.0,1.0,1.0,0.0,43.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,22.0,903.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
39.0,17.0,33.71,5437.0,0.0,0.0,1.0,0.0,70.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,2597.6,0.0,1280.98,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
48.0,0.0,27.3,6094.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,1149.65,0.0,1474.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
58.0,12.0,44.75,5930.0,0.0,0.0,1.0,0.0,45.85,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,45.85,0.0,44.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
63.0,0.0,45.7,5823.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,457.3,0.0,1188.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
75.0,27.0,13.63,3077.0,0.0,0.0,1.0,1.0,89.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,7.0,676.7,0.0,95.41,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
48.0,23.0,0.0,5977.0,0.0,1.0,1.0,1.0,35.65,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,17.0,646.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
51.0,30.0,14.63,4511.0,0.0,1.0,1.0,0.0,114.95,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,70.0,7711.25,0.0,1024.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
55.0,15.0,30.88,3302.0,0.0,1.0,1.0,0.0,64.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,21.0,1336.8,0.0,648.48,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
51.0,15.0,3.0,4734.0,0.0,1.0,1.0,1.0,104.65,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,24.0,2542.45,0.0,72.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
61.0,20.0,7.56,5948.0,0.0,1.0,1.0,0.0,101.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,18.0,1794.65,0.0,136.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
80.0,8.0,37.3,4011.0,0.0,1.0,1.0,0.0,73.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,56.0,4054.2,0.0,2088.8,17.16,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
51.0,17.0,7.66,4390.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1144.5,80.0,130.22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
19.0,47.0,0.0,4122.0,1.0,1.0,1.0,1.0,60.35,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,70.0,4138.7,0.0,0.0,49.23,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
47.0,7.0,21.3,3527.0,0.0,0.0,1.0,0.0,54.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,101.65,10.0,42.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
36.0,16.0,11.24,2663.0,0.0,0.0,1.0,1.0,70.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,1974.8,0.0,325.96,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
28.0,59.0,4.08,5756.0,1.0,1.0,1.0,0.0,84.8,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,46.0,3958.85,0.0,187.68,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
53.0,0.0,32.54,3965.0,1.0,0.0,0.0,0.0,24.8,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,324.15,0.0,488.1,12.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
40.0,19.0,8.0,4113.0,1.0,0.0,1.0,1.0,53.65,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,36.0,1939.35,0.0,288.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
26.0,0.0,48.39,3152.0,0.0,0.0,0.0,1.0,19.9,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,153.95,0.0,387.12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
41.0,29.0,33.22,3517.0,0.0,0.0,1.0,1.0,103.15,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,46.0,4594.65,130.0,1528.12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
61.0,22.0,0.0,6107.0,1.0,1.0,1.0,1.0,63.8,0.0,3.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,72.0,4684.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
77.0,21.0,36.47,5023.0,0.0,1.0,1.0,0.0,103.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,49.0,5166.2,0.0,1787.03,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
31.0,14.0,11.19,3527.0,0.0,0.0,1.0,0.0,69.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,146.65,10.0,22.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
60.0,9.0,0.0,5565.0,0.0,0.0,1.0,0.0,30.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,30.55,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
37.0,27.0,39.9,5136.0,1.0,0.0,1.0,0.0,54.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,1266.35,0.0,997.5,15.76,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
50.0,16.0,4.11,4412.0,1.0,1.0,1.0,1.0,80.7,1.0,2.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,70.0,5617.95,0.0,287.7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
33.0,0.0,39.56,3675.0,1.0,0.0,0.0,1.0,25.1,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,18.0,428.45,0.0,712.08,14.57,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
45.0,0.0,27.6,2447.0,1.0,0.0,0.0,0.0,19.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,397.0,0.0,579.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
49.0,53.0,0.0,5498.0,1.0,0.0,1.0,1.0,53.65,0.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,72.0,3784.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
76.0,26.0,21.89,2819.0,0.0,1.0,1.0,0.0,99.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,12.0,1200.15,0.0,262.68,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25.0,0.0,42.96,4769.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,20.25,0.0,42.96,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
42.0,53.0,29.54,4459.0,1.0,0.0,1.0,0.0,89.1,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,22.0,1949.4,0.0,649.88,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
45.0,3.0,46.84,2570.0,0.0,0.0,1.0,0.0,44.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,81.25,0.0,93.68,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
42.0,21.0,8.29,4080.0,0.0,1.0,1.0,0.0,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,7.0,418.3,0.0,58.03,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
20.0,0.0,18.28,4925.0,0.0,0.0,0.0,0.0,19.65,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,67.55,0.0,73.12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
41.0,25.0,0.0,3176.0,1.0,1.0,1.0,0.0,40.45,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,43.0,1912.85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
75.0,11.0,42.19,4368.0,0.0,0.0,1.0,0.0,72.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,52.0,3829.75,0.0,2193.88,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
60.0,4.0,9.36,6001.0,0.0,1.0,1.0,0.0,109.15,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,65.0,6941.2,140.0,608.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
60.0,17.0,23.0,5819.0,1.0,0.0,1.0,1.0,70.2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,1046.5,0.0,322.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
61.0,24.0,13.39,4579.0,1.0,0.0,1.0,0.0,80.35,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,1747.2,0.0,281.19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
66.0,25.0,39.77,2003.0,0.0,0.0,1.0,0.0,74.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,9.0,678.45,0.0,357.93,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
69.0,4.0,12.86,2754.0,0.0,1.0,1.0,0.0,88.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,372.45,0.0,51.44,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,51.0,41.95,5643.0,0.0,0.0,1.0,1.0,91.85,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,17.0,1574.45,0.0,713.15,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
46.0,6.0,9.7,6250.0,0.0,1.0,1.0,0.0,61.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,59.0,3645.5,0.0,572.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
47.0,12.0,31.08,3859.0,0.0,1.0,1.0,0.0,74.65,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,41.0,3090.65,100.0,1274.28,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
62.0,0.0,41.93,2878.0,0.0,0.0,0.0,0.0,19.65,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,92.05,0.0,209.65,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
46.0,6.0,32.72,2221.0,0.0,1.0,1.0,1.0,95.1,1.0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,44.0,4060.55,0.0,1439.68,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
59.0,15.0,33.69,5577.0,0.0,0.0,1.0,0.0,80.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,1029.35,0.0,437.97,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
20.0,59.0,0.0,4630.0,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,305.95,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32.0,18.0,11.57,6016.0,0.0,0.0,1.0,1.0,89.7,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,72.0,6588.95,0.0,833.04,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
41.0,14.0,0.0,3752.0,0.0,1.0,1.0,0.0,35.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,1309.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
34.0,3.0,32.92,2502.0,0.0,0.0,1.0,0.0,80.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,80.25,0.0,32.92,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
74.0,11.0,48.92,4483.0,0.0,0.0,1.0,0.0,101.4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,60.0,6176.6,0.0,2935.2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30.0,47.0,0.0,4556.0,0.0,1.0,1.0,1.0,55.45,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,72.0,4179.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
54.0,22.0,2.24,4661.0,0.0,0.0,1.0,0.0,59.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,415.95,0.0,15.68,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
64.0,2.0,10.26,5584.0,0.0,0.0,1.0,0.0,98.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,41.0,3959.15,0.0,420.66,27.09,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
72.0,17.0,48.68,5869.0,0.0,0.0,1.0,1.0,102.9,1.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,67.0,6989.7,0.0,3261.56,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
52.0,0.0,36.5,6263.0,1.0,0.0,0.0,1.0,24.75,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,65.0,1715.1,0.0,2372.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20.0,52.0,0.0,3522.0,1.0,1.0,1.0,1.0,44.45,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,17.0,792.15,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
45.0,18.0,23.18,5172.0,0.0,0.0,1.0,0.0,65.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,62.0,3846.75,0.0,1437.16,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
25.0,51.0,48.52,5567.0,0.0,1.0,1.0,0.0,116.45,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,72.0,8013.55,90.0,3493.44,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
57.0,11.0,30.54,4497.0,0.0,1.0,1.0,0.0,58.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,955.15,0.0,458.1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
60.0,30.0,21.71,4469.0,0.0,1.0,1.0,1.0,111.3,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,67.0,7567.2,0.0,1454.57,36.66,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
